101
81
T [GeV]		muB [GeV]		betapi_over_T4 [fm^-4 / GeV^4]
0.144000		-0.640000		361.258112
0.145000		-0.640000		368.405216
0.146000		-0.640000		375.644103
0.147000		-0.640000		382.975084
0.148000		-0.640000		390.398457
0.149000		-0.640000		397.914504
0.150000		-0.640000		405.523487
0.151000		-0.640000		413.225657
0.152000		-0.640000		421.021245
0.153000		-0.640000		428.910467
0.154000		-0.640000		436.893520
0.155000		-0.640000		444.970589
0.156000		-0.640000		453.141839
0.157000		-0.640000		461.407418
0.158000		-0.640000		469.767461
0.159000		-0.640000		478.222082
0.160000		-0.640000		486.771382
0.161000		-0.640000		495.415445
0.162000		-0.640000		504.154336
0.163000		-0.640000		512.988106
0.164000		-0.640000		521.916790
0.165000		-0.640000		530.940406
0.166000		-0.640000		540.058956
0.167000		-0.640000		549.272426
0.168000		-0.640000		558.580787
0.169000		-0.640000		567.983992
0.170000		-0.640000		577.481981
0.171000		-0.640000		587.074678
0.172000		-0.640000		596.761990
0.173000		-0.640000		606.543812
0.174000		-0.640000		616.420022
0.175000		-0.640000		626.390482
0.176000		-0.640000		636.455043
0.177000		-0.640000		646.613539
0.178000		-0.640000		656.865789
0.179000		-0.640000		667.211601
0.180000		-0.640000		677.650767
0.181000		-0.640000		688.183067
0.182000		-0.640000		698.808265
0.183000		-0.640000		709.526115
0.184000		-0.640000		720.336355
0.185000		-0.640000		731.238713
0.186000		-0.640000		742.232904
0.187000		-0.640000		753.318628
0.188000		-0.640000		764.495576
0.189000		-0.640000		775.763426
0.190000		-0.640000		787.121846
0.191000		-0.640000		798.570489
0.192000		-0.640000		810.109001
0.193000		-0.640000		821.737015
0.194000		-0.640000		833.454153
0.195000		-0.640000		845.260029
0.196000		-0.640000		857.154243
0.197000		-0.640000		869.136388
0.198000		-0.640000		881.206048
0.199000		-0.640000		893.362795
0.200000		-0.640000		905.606193
0.100000		-0.620000		111.311410
0.101000		-0.620000		114.489582
0.102000		-0.620000		117.730322
0.103000		-0.620000		121.034369
0.104000		-0.620000		124.402459
0.105000		-0.620000		127.835327
0.106000		-0.620000		131.333709
0.107000		-0.620000		134.898335
0.108000		-0.620000		138.529935
0.109000		-0.620000		142.229237
0.110000		-0.620000		145.996963
0.111000		-0.620000		149.833834
0.112000		-0.620000		153.740568
0.113000		-0.620000		157.717878
0.114000		-0.620000		161.766471
0.115000		-0.620000		165.887052
0.116000		-0.620000		170.080319
0.117000		-0.620000		174.346965
0.118000		-0.620000		178.687677
0.119000		-0.620000		183.103136
0.120000		-0.620000		187.594015
0.121000		-0.620000		192.160981
0.122000		-0.620000		196.804694
0.123000		-0.620000		201.525803
0.124000		-0.620000		206.324953
0.125000		-0.620000		211.202777
0.126000		-0.620000		216.159899
0.127000		-0.620000		221.196935
0.128000		-0.620000		226.314491
0.129000		-0.620000		231.513161
0.130000		-0.620000		236.793530
0.131000		-0.620000		242.156170
0.132000		-0.620000		247.601645
0.133000		-0.620000		253.130504
0.134000		-0.620000		258.743286
0.135000		-0.620000		264.440516
0.136000		-0.620000		270.222707
0.137000		-0.620000		276.090361
0.138000		-0.620000		282.043964
0.139000		-0.620000		288.083990
0.140000		-0.620000		294.210898
0.141000		-0.620000		300.425135
0.142000		-0.620000		306.727132
0.143000		-0.620000		313.117307
0.144000		-0.620000		319.596061
0.145000		-0.620000		326.163784
0.146000		-0.620000		332.820847
0.147000		-0.620000		339.567608
0.148000		-0.620000		346.404411
0.149000		-0.620000		353.331581
0.150000		-0.620000		360.349431
0.151000		-0.620000		367.458255
0.152000		-0.620000		374.658335
0.153000		-0.620000		381.949934
0.154000		-0.620000		389.333301
0.155000		-0.620000		396.808668
0.156000		-0.620000		404.376252
0.157000		-0.620000		412.036254
0.158000		-0.620000		419.788857
0.159000		-0.620000		427.634230
0.160000		-0.620000		435.572527
0.161000		-0.620000		443.603883
0.162000		-0.620000		451.728419
0.163000		-0.620000		459.946241
0.164000		-0.620000		468.257436
0.165000		-0.620000		476.662078
0.166000		-0.620000		485.160226
0.167000		-0.620000		493.751919
0.168000		-0.620000		502.437186
0.169000		-0.620000		511.216036
0.170000		-0.620000		520.088467
0.171000		-0.620000		529.054457
0.172000		-0.620000		538.113973
0.173000		-0.620000		547.266965
0.174000		-0.620000		556.513370
0.175000		-0.620000		565.853107
0.176000		-0.620000		575.286085
0.177000		-0.620000		584.812195
0.178000		-0.620000		594.431316
0.179000		-0.620000		604.143312
0.180000		-0.620000		613.948033
0.181000		-0.620000		623.845317
0.182000		-0.620000		633.834987
0.183000		-0.620000		643.916854
0.184000		-0.620000		654.090715
0.185000		-0.620000		664.356355
0.186000		-0.620000		674.713545
0.187000		-0.620000		685.162044
0.188000		-0.620000		695.701601
0.189000		-0.620000		706.331951
0.190000		-0.620000		717.052817
0.191000		-0.620000		727.863911
0.192000		-0.620000		738.764933
0.193000		-0.620000		749.755575
0.194000		-0.620000		760.835513
0.195000		-0.620000		772.004417
0.196000		-0.620000		783.261944
0.197000		-0.620000		794.607741
0.198000		-0.620000		806.041445
0.199000		-0.620000		817.562684
0.200000		-0.620000		829.171077
0.100000		-0.600000		95.898779
0.101000		-0.600000		98.693190
0.102000		-0.600000		101.546238
0.103000		-0.600000		104.458675
0.104000		-0.600000		107.431257
0.105000		-0.600000		110.464734
0.106000		-0.600000		113.559859
0.107000		-0.600000		116.717380
0.108000		-0.600000		119.938043
0.109000		-0.600000		123.222595
0.110000		-0.600000		126.571776
0.111000		-0.600000		129.986325
0.112000		-0.600000		133.466979
0.113000		-0.600000		137.014470
0.114000		-0.600000		140.629525
0.115000		-0.600000		144.312869
0.116000		-0.600000		148.065220
0.117000		-0.600000		151.887293
0.118000		-0.600000		155.779796
0.119000		-0.600000		159.743431
0.120000		-0.600000		163.778896
0.121000		-0.600000		167.886881
0.122000		-0.600000		172.068068
0.123000		-0.600000		176.323133
0.124000		-0.600000		180.652745
0.125000		-0.600000		185.057563
0.126000		-0.600000		189.538239
0.127000		-0.600000		194.095416
0.128000		-0.600000		198.729727
0.129000		-0.600000		203.441796
0.130000		-0.600000		208.232238
0.131000		-0.600000		213.101656
0.132000		-0.600000		218.050644
0.133000		-0.600000		223.079785
0.134000		-0.600000		228.189649
0.135000		-0.600000		233.380796
0.136000		-0.600000		238.653775
0.137000		-0.600000		244.009121
0.138000		-0.600000		249.447358
0.139000		-0.600000		254.968996
0.140000		-0.600000		260.574534
0.141000		-0.600000		266.264455
0.142000		-0.600000		272.039231
0.143000		-0.600000		277.899321
0.144000		-0.600000		283.845167
0.145000		-0.600000		289.877200
0.146000		-0.600000		295.995835
0.147000		-0.600000		302.201474
0.148000		-0.600000		308.494503
0.149000		-0.600000		314.875294
0.150000		-0.600000		321.344205
0.151000		-0.600000		327.901578
0.152000		-0.600000		334.547740
0.153000		-0.600000		341.283003
0.154000		-0.600000		348.107664
0.155000		-0.600000		355.022005
0.156000		-0.600000		362.026292
0.157000		-0.600000		369.120776
0.158000		-0.600000		376.305693
0.159000		-0.600000		383.581262
0.160000		-0.600000		390.947688
0.161000		-0.600000		398.405161
0.162000		-0.600000		405.953853
0.163000		-0.600000		413.593924
0.164000		-0.600000		421.325516
0.165000		-0.600000		429.148757
0.166000		-0.600000		437.063758
0.167000		-0.600000		445.070617
0.168000		-0.600000		453.169416
0.169000		-0.600000		461.360221
0.170000		-0.600000		469.643085
0.171000		-0.600000		478.018044
0.172000		-0.600000		486.485119
0.173000		-0.600000		495.044319
0.174000		-0.600000		503.695637
0.175000		-0.600000		512.439049
0.176000		-0.600000		521.274522
0.177000		-0.600000		530.202003
0.178000		-0.600000		539.221430
0.179000		-0.600000		548.332724
0.180000		-0.600000		557.535793
0.181000		-0.600000		566.830533
0.182000		-0.600000		576.216823
0.183000		-0.600000		585.694533
0.184000		-0.600000		595.263517
0.185000		-0.600000		604.923617
0.186000		-0.600000		614.674662
0.187000		-0.600000		624.516470
0.188000		-0.600000		634.448846
0.189000		-0.600000		644.471580
0.190000		-0.600000		654.584455
0.191000		-0.600000		664.787239
0.192000		-0.600000		675.079689
0.193000		-0.600000		685.461551
0.194000		-0.600000		695.932559
0.195000		-0.600000		706.492439
0.196000		-0.600000		717.140902
0.197000		-0.600000		727.877652
0.198000		-0.600000		738.702381
0.199000		-0.600000		749.614770
0.200000		-0.600000		760.614494
0.100000		-0.580000		83.445463
0.101000		-0.580000		85.905673
0.102000		-0.580000		88.420523
0.103000		-0.580000		90.990779
0.104000		-0.580000		93.617205
0.105000		-0.580000		96.300565
0.106000		-0.580000		99.041620
0.107000		-0.580000		101.841133
0.108000		-0.580000		104.699863
0.109000		-0.580000		107.618567
0.110000		-0.580000		110.598000
0.111000		-0.580000		113.638915
0.112000		-0.580000		116.742063
0.113000		-0.580000		119.908189
0.114000		-0.580000		123.138038
0.115000		-0.580000		126.432349
0.116000		-0.580000		129.791857
0.117000		-0.580000		133.217294
0.118000		-0.580000		136.709385
0.119000		-0.580000		140.268852
0.120000		-0.580000		143.896410
0.121000		-0.580000		147.592769
0.122000		-0.580000		151.358633
0.123000		-0.580000		155.194698
0.124000		-0.580000		159.101655
0.125000		-0.580000		163.080186
0.126000		-0.580000		167.130966
0.127000		-0.580000		171.254662
0.128000		-0.580000		175.451933
0.129000		-0.580000		179.723429
0.130000		-0.580000		184.069791
0.131000		-0.580000		188.491650
0.132000		-0.580000		192.989628
0.133000		-0.580000		197.564338
0.134000		-0.580000		202.216380
0.135000		-0.580000		206.946346
0.136000		-0.580000		211.754815
0.137000		-0.580000		216.642355
0.138000		-0.580000		221.609525
0.139000		-0.580000		226.656869
0.140000		-0.580000		231.784921
0.141000		-0.580000		236.994202
0.142000		-0.580000		242.285219
0.143000		-0.580000		247.658469
0.144000		-0.580000		253.114434
0.145000		-0.580000		258.653584
0.146000		-0.580000		264.276374
0.147000		-0.580000		269.983248
0.148000		-0.580000		275.774634
0.149000		-0.580000		281.650946
0.150000		-0.580000		287.612586
0.151000		-0.580000		293.659940
0.152000		-0.580000		299.793381
0.153000		-0.580000		306.013266
0.154000		-0.580000		312.319938
0.155000		-0.580000		318.713726
0.156000		-0.580000		325.194945
0.157000		-0.580000		331.763894
0.158000		-0.580000		338.420856
0.159000		-0.580000		345.166102
0.160000		-0.580000		351.999887
0.161000		-0.580000		358.922449
0.162000		-0.580000		365.934014
0.163000		-0.580000		373.034792
0.164000		-0.580000		380.224979
0.165000		-0.580000		387.504753
0.166000		-0.580000		394.874280
0.167000		-0.580000		402.333712
0.168000		-0.580000		409.883183
0.169000		-0.580000		417.522814
0.170000		-0.580000		425.252711
0.171000		-0.580000		433.072967
0.172000		-0.580000		440.983658
0.173000		-0.580000		448.984848
0.174000		-0.580000		457.076583
0.175000		-0.580000		465.258899
0.176000		-0.580000		473.531816
0.177000		-0.580000		481.895340
0.178000		-0.580000		490.349462
0.179000		-0.580000		498.894161
0.180000		-0.580000		507.529402
0.181000		-0.580000		516.255136
0.182000		-0.580000		525.071301
0.183000		-0.580000		533.977821
0.184000		-0.580000		542.974609
0.185000		-0.580000		552.061562
0.186000		-0.580000		561.238568
0.187000		-0.580000		570.505499
0.188000		-0.580000		579.862216
0.189000		-0.580000		589.308569
0.190000		-0.580000		598.844394
0.191000		-0.580000		608.469517
0.192000		-0.580000		618.183749
0.193000		-0.580000		627.986894
0.194000		-0.580000		637.878742
0.195000		-0.580000		647.859071
0.196000		-0.580000		657.927651
0.197000		-0.580000		668.084239
0.198000		-0.580000		678.328581
0.199000		-0.580000		688.660416
0.200000		-0.580000		699.079469
0.100000		-0.560000		73.360376
0.101000		-0.560000		75.530436
0.102000		-0.560000		77.751178
0.103000		-0.560000		80.023372
0.104000		-0.560000		82.347789
0.105000		-0.560000		84.725198
0.106000		-0.560000		87.156368
0.107000		-0.560000		89.642065
0.108000		-0.560000		92.183058
0.109000		-0.560000		94.780111
0.110000		-0.560000		97.433986
0.111000		-0.560000		100.145447
0.112000		-0.560000		102.915250
0.113000		-0.560000		105.744154
0.114000		-0.560000		108.632912
0.115000		-0.560000		111.582274
0.116000		-0.560000		114.592988
0.117000		-0.560000		117.665796
0.118000		-0.560000		120.801439
0.119000		-0.560000		124.000650
0.120000		-0.560000		127.264160
0.121000		-0.560000		130.592694
0.122000		-0.560000		133.986971
0.123000		-0.560000		137.447705
0.124000		-0.560000		140.975604
0.125000		-0.560000		144.571368
0.126000		-0.560000		148.235693
0.127000		-0.560000		151.969265
0.128000		-0.560000		155.772763
0.129000		-0.560000		159.646861
0.130000		-0.560000		163.592221
0.131000		-0.560000		167.609499
0.132000		-0.560000		171.699341
0.133000		-0.560000		175.862384
0.134000		-0.560000		180.099257
0.135000		-0.560000		184.410578
0.136000		-0.560000		188.796953
0.137000		-0.560000		193.258983
0.138000		-0.560000		197.797252
0.139000		-0.560000		202.412338
0.140000		-0.560000		207.104806
0.141000		-0.560000		211.875209
0.142000		-0.560000		216.724090
0.143000		-0.560000		221.651979
0.144000		-0.560000		226.659392
0.145000		-0.560000		231.746837
0.146000		-0.560000		236.914807
0.147000		-0.560000		242.163781
0.148000		-0.560000		247.494228
0.149000		-0.560000		252.906601
0.150000		-0.560000		258.401342
0.151000		-0.560000		263.978878
0.152000		-0.560000		269.639624
0.153000		-0.560000		275.383980
0.154000		-0.560000		281.212333
0.155000		-0.560000		287.125056
0.156000		-0.560000		293.122507
0.157000		-0.560000		299.205032
0.158000		-0.560000		305.372960
0.159000		-0.560000		311.626608
0.160000		-0.560000		317.966279
0.161000		-0.560000		324.392259
0.162000		-0.560000		330.904823
0.163000		-0.560000		337.504229
0.164000		-0.560000		344.190722
0.165000		-0.560000		350.964532
0.166000		-0.560000		357.825875
0.167000		-0.560000		364.774952
0.168000		-0.560000		371.811951
0.169000		-0.560000		378.937044
0.170000		-0.560000		386.150390
0.171000		-0.560000		393.452133
0.172000		-0.560000		400.842403
0.173000		-0.560000		408.321315
0.174000		-0.560000		415.888973
0.175000		-0.560000		423.545463
0.176000		-0.560000		431.290860
0.177000		-0.560000		439.125224
0.178000		-0.560000		447.048602
0.179000		-0.560000		455.061026
0.180000		-0.560000		463.162516
0.181000		-0.560000		471.353078
0.182000		-0.560000		479.632706
0.183000		-0.560000		488.001378
0.184000		-0.560000		496.459062
0.185000		-0.560000		505.005711
0.186000		-0.560000		513.641267
0.187000		-0.560000		522.365658
0.188000		-0.560000		531.178801
0.189000		-0.560000		540.080600
0.190000		-0.560000		549.070946
0.191000		-0.560000		558.149720
0.192000		-0.560000		567.316789
0.193000		-0.560000		576.572010
0.194000		-0.560000		585.915229
0.195000		-0.560000		595.346279
0.196000		-0.560000		604.864982
0.197000		-0.560000		614.471151
0.198000		-0.560000		624.164587
0.199000		-0.560000		633.945079
0.200000		-0.560000		643.812409
0.100000		-0.540000		65.177657
0.101000		-0.540000		67.096459
0.102000		-0.540000		69.062094
0.103000		-0.540000		71.075333
0.104000		-0.540000		73.136946
0.105000		-0.540000		75.247703
0.106000		-0.540000		77.408374
0.107000		-0.540000		79.619727
0.108000		-0.540000		81.882531
0.109000		-0.540000		84.197554
0.110000		-0.540000		86.565561
0.111000		-0.540000		88.987318
0.112000		-0.540000		91.463587
0.113000		-0.540000		93.995130
0.114000		-0.540000		96.582706
0.115000		-0.540000		99.227072
0.116000		-0.540000		101.928980
0.117000		-0.540000		104.689183
0.118000		-0.540000		107.508427
0.119000		-0.540000		110.387456
0.120000		-0.540000		113.327009
0.121000		-0.540000		116.327823
0.122000		-0.540000		119.390628
0.123000		-0.540000		122.516149
0.124000		-0.540000		125.705108
0.125000		-0.540000		128.958219
0.126000		-0.540000		132.276191
0.127000		-0.540000		135.659728
0.128000		-0.540000		139.109525
0.129000		-0.540000		142.626271
0.130000		-0.540000		146.210650
0.131000		-0.540000		149.863334
0.132000		-0.540000		153.584991
0.133000		-0.540000		157.376279
0.134000		-0.540000		161.237848
0.135000		-0.540000		165.170339
0.136000		-0.540000		169.174385
0.137000		-0.540000		173.250607
0.138000		-0.540000		177.399619
0.139000		-0.540000		181.622023
0.140000		-0.540000		185.918413
0.141000		-0.540000		190.289371
0.142000		-0.540000		194.735469
0.143000		-0.540000		199.257266
0.144000		-0.540000		203.855312
0.145000		-0.540000		208.530146
0.146000		-0.540000		213.282294
0.147000		-0.540000		218.112269
0.148000		-0.540000		223.020575
0.149000		-0.540000		228.007701
0.150000		-0.540000		233.074126
0.151000		-0.540000		238.220314
0.152000		-0.540000		243.446718
0.153000		-0.540000		248.753777
0.154000		-0.540000		254.141917
0.155000		-0.540000		259.611553
0.156000		-0.540000		265.163084
0.157000		-0.540000		270.796897
0.158000		-0.540000		276.513365
0.159000		-0.540000		282.312848
0.160000		-0.540000		288.195692
0.161000		-0.540000		294.162229
0.162000		-0.540000		300.212777
0.163000		-0.540000		306.347643
0.164000		-0.540000		312.567117
0.165000		-0.540000		318.871475
0.166000		-0.540000		325.260983
0.167000		-0.540000		331.735887
0.168000		-0.540000		338.296426
0.169000		-0.540000		344.942819
0.170000		-0.540000		351.675276
0.171000		-0.540000		358.493989
0.172000		-0.540000		365.399140
0.173000		-0.540000		372.390894
0.174000		-0.540000		379.469405
0.175000		-0.540000		386.634812
0.176000		-0.540000		393.887240
0.177000		-0.540000		401.226801
0.178000		-0.540000		408.653594
0.179000		-0.540000		416.167704
0.180000		-0.540000		423.769204
0.181000		-0.540000		431.458151
0.182000		-0.540000		439.234592
0.183000		-0.540000		447.098559
0.184000		-0.540000		455.050072
0.185000		-0.540000		463.089138
